id,name,card_type,pokemon_type,hp,ex,stage,rarity,set,subset,ability_name,move1_name,move1_cost,move1_damage,move1_description,move2_name,move2_cost,move2_damage,move2_description,image,page
A4 148,Smeargle,Pokemon,Colorless,70,1,Basic,◇◇,Wisdom of Sea and Sky (A4),Lugia,,Splatter Coating,🔘🔘,50,"Change the type of a random Energy attached to your opponent's Active Pokemon to 1 of the following at random: Grass, Fire, Water, Lightning, Psychic, Fighting, Darkness, or Metal.",,,,,https://img.game8.co/4237295/1af0a41bc63bf2a7dba8c6b61bbbf9b0.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540060
A4 149,Lugia ex,Pokemon,Colorless,150,2,Basic,◇◇◇◇,Wisdom of Sea and Sky (A4),Lugia,,Elemental Blast,🔴🟡🔵,180,"Discard a Fire, Water, and Lightning Energy from this Pokemon.",,,,,https://img.game8.co/4237302/beb84c224f411ccf4d7ad9dea76626d4.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/538907
A4 150,Bouffalant,Pokemon,Colorless,100,1,Basic,◇◇,Wisdom of Sea and Sky (A4),Any (Wisdom of Sea and Sky),,Continuous Headbutt,🔘🔘🔘,70x,Flip a coin until you get tails. This attack does 70 damage for each heads.,,,,,https://img.game8.co/4236419/951e77163bc715d0c10c2fcb05b1510f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540069
A4 151,Elemental Switch,Trainer,Item,,0,,◇◇,Wisdom of Sea and Sky (A4),Lugia,,,,,,,,,,https://img.game8.co/4236611/04176d4a4d578d833393f6027629da5c.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/538936
A4 152,Squirt Bottle,Trainer,Item,,0,,◇◇,Wisdom of Sea and Sky (A4),Lugia,,,,,,,,,,https://img.game8.co/4236585/9a490831b327ec0fe09295ca03c8d8d7.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540160
A4 153,Steel Apron,Trainer,Tool,,0,,◇◇,Wisdom of Sea and Sky (A4),Ho-Oh,,,,,,,,,,https://img.game8.co/4236423/c6db973347288ae434e1ee6b1d9cff87.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540159
A4 154,Dark Pendant,Trainer,Tool,,0,,◇◇,Wisdom of Sea and Sky (A4),Ho-Oh,,,,,,,,,,https://img.game8.co/4236219/23bd6a3ee074c719b6b42597df9c9c77.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540158
A4 155,Rescue Scarf,Trainer,Tool,,0,,◇◇,Wisdom of Sea and Sky (A4),Any (Wisdom of Sea and Sky),,,,,,,,,,https://img.game8.co/4236555/d0ab8c060dc34ceb7237e331e216612f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/538932
A4 156,Will,Trainer,Supporter,,0,,◇◇,Wisdom of Sea and Sky (A4),Lugia,,,,,,,,,,https://img.game8.co/4236558/a5ad82844e040969972753be11cebc48.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540157
A4 157,Lyra,Trainer,Supporter,,0,,◇◇,Wisdom of Sea and Sky (A4),Lugia,,,,,,,,,,https://img.game8.co/4237296/e762bda5035ed8f491bf007779177fc0.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/538930
A4 158,Silver,Trainer,Supporter,,0,,◇◇,Wisdom of Sea and Sky (A4),Ho-Oh,,,,,,,,,,https://img.game8.co/4236427/192dbac0546b63e21c27dc8d7d88b021.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/538931
A4 159,Fisher,Trainer,Supporter,,0,,◇◇,Wisdom of Sea and Sky (A4),Lugia,,,,,,,,,,https://img.game8.co/4237053/69aaa3fe67575b36fbf309089fea954f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540156
A4 160,Jasmine,Trainer,Supporter,,0,,◇◇,Wisdom of Sea and Sky (A4),Ho-Oh,,,,,,,,,,https://img.game8.co/4236099/a35814242c5e391b3785f5e2bd549452.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540155
A4 161,Hiker,Trainer,Supporter,,0,,◇◇,Wisdom of Sea and Sky (A4),Ho-Oh,,,,,,,,,,https://img.game8.co/4236435/53ef1b3994c49abfbc61c2fe1a6d2a37.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540154
A4 162,Chikorita,Pokemon,Grass,60,1,Basic,☆,Wisdom of Sea and Sky (A4),Lugia,,Razor Leaf,🟢,20,,,,,,https://img.game8.co/4237152/70713c2a2251bd6d8cd8ae55ac5caa70.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540078
A4 163,Bellossom,Pokemon,Grass,130,1,Stage 2,☆,Wisdom of Sea and Sky (A4),Lugia,,Petal Dance,🟢🟢,60x,Flip 3 coins. This attack does 60 damage for each heads. This Pokemon is now Confused.,,,,,https://img.game8.co/4236599/183d0a00fa35fc624887c31f958f5a4d.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540077
A4 164,Heracross,Pokemon,Grass,90,1,Basic,☆,Wisdom of Sea and Sky (A4),Ho-Oh,,Single Lunge,🟢🟢,40+,"If this Pokemon has no damage on it, this attack does 40 more damage.",,,,,https://img.game8.co/4236202/1b101566a6d00885987b4836795a4e7c.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540076
A4 165,Cyndaquil,Pokemon,Fire,60,1,Basic,☆,Wisdom of Sea and Sky (A4),Lugia,,Flare,🔴,20,,,,,,https://img.game8.co/4236404/2e013a9e3d75c957838b54209a7668b6.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540075
A4 166,Magby,Pokemon,Fire,30,1,Basic,☆,Wisdom of Sea and Sky (A4),Ho-Oh,,Toasty Toss,💭,,Take a Fire Energy from your Energy Zone and attach it to 1 of your Benched Basic Pokemon.,,,,,https://img.game8.co/4236188/0396127a20dea1694c516726b3310bd2.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540074
A4 167,Totodile,Pokemon,Water,60,1,Basic,☆,Wisdom of Sea and Sky (A4),Ho-Oh,,Wave Splash,🔵,20,,,,,,https://img.game8.co/4236594/b88ba111ef810210f4025d12f9aaa1b8.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540073
A4 168,Qwilfish,Pokemon,Water,80,1,Basic,☆,Wisdom of Sea and Sky (A4),Lugia,,Poison Sting,🔵,20,Your opponent's Active Pokemon is now Poisoned.,,,,,https://img.game8.co/4236403/9026e2f5cd680741b5bd61d0aa2b944f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540072
A4 169,Octillery,Pokemon,Water,100,1,Stage 1,☆,Wisdom of Sea and Sky (A4),Lugia,,Octazooka,🔵🔵,50,"If the Defending Pokemon tries to use an attack, your opponent flips a coin. If tails, that attack doesn't happen. This effect lasts until the Defending Pokemon leaves the Active Spot, and it doesn't stack.",,,,,https://img.game8.co/4236400/a259921fa5b6b619ac2396a17ab891cb.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540071
A4 170,Delibird,Pokemon,Water,70,1,Basic,☆,Wisdom of Sea and Sky (A4),Ho-Oh,,Stumbling Draw,🔵,10,Draw a card.,,,,,https://img.game8.co/4237149/a4f7529f90b71b0332f1f7e51b1cb2ba.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540086
A4 171,Pichu,Pokemon,Lightning,30,1,Basic,☆,Wisdom of Sea and Sky (A4),Lugia,,Crackly Toss,💭,,Take a Lightning Energy from your Energy Zone and attatch it to 1 of your Benched Basic Pokemon.,,,,,https://img.game8.co/4236588/c200242f6844a39fc1394978f4156c6f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/538918
A4 172,Ampharos,Pokemon,Lightning,150,1,Stage 2,☆,Wisdom of Sea and Sky (A4),Lugia,,Thunder Punch,🟡🟡,80+,"Flip a coin. If heads, this attack does 40 more damage. If tails, this Pokemon also does 20 damage to itself.",,,,,https://img.game8.co/4236589/50aa6aa20099f08075a6989eded74f2a.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540085
A4 173,Togepi,Pokemon,Psychic,60,1,Basic,☆,Wisdom of Sea and Sky (A4),Ho-Oh,,Charm,🔘,,"During your opponent's next turn, attacks used by the Defending Pokemon do -20 damage.",,,,,https://img.game8.co/4236587/da5c8f20dfb54cf29065ce965fe03de7.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/538927
A4 174,Xatu,Pokemon,Psychic,60,1,Stage 1,☆,Wisdom of Sea and Sky (A4),Lugia,,Life Drain,🟣🟣,,"Flip a coin. If heads, your opponent's Active Pokemon's remaining HP is now 10.",,,,,https://img.game8.co/4236591/ee3fe4cedfd484087e65eea010dcfd3d.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540084
A4 175,Wobbuffet,Pokemon,Psychic,90,1,Basic,☆,Wisdom of Sea and Sky (A4),Lugia,,Reply Strongly,🟣🔘,30+,"If this Pokemon was damaged by an attack during your opponent's last turn while it was in the Active Spot, this attack does 50 more damage.",,,,,https://img.game8.co/4236199/84fd762a5fdde6665bf8d10896bec9ed.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540083
A4 176,Gligar,Pokemon,Fighting,60,1,Basic,☆,Wisdom of Sea and Sky (A4),Ho-Oh,,Glide,🔘,10,,,,,,https://img.game8.co/4236192/6ac45226a411f340ec831fde22972898.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540082
A4 177,Spinarak,Pokemon,Darkness,/,1,Basic,☆,Wisdom of Sea and Sky (A4),Ho-Oh,,Pierce,⚫,20,,,,,,https://img.game8.co/4236602/a404131f37c605f865247601735d9559.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540081
A4 178,Murkrow,Pokemon,Darkness,60,1,Basic,☆,Wisdom of Sea and Sky (A4),Lugia,,Astonish,⚫,,"Flip a coin. If heads, your opponent reveals a random card from their hand and shuffles it into their deck.",,,,,https://img.game8.co/4236597/80a679ff56c96e8b26a6f6c06b2bdeac.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540080
A4 179,Tyranitar,Pokemon,Darkness,160,1,Stage 2,☆,Wisdom of Sea and Sky (A4),Ho-Oh,Energy Plunder,Buster Tail,⚫⚫⚫🔘,130,,,,,,https://img.game8.co/4236185/92a52953fc6a7ab476fd5ecce9f1e98f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540079
A4 180,Scizor,Pokemon,Metal,100,1,Stage 1,☆,Wisdom of Sea and Sky (A4),Lugia,,Gale Thrust,⚪⚪,50+,"If this Pokemon moved from your Bench to the Active Spot this turn, this attack does 50 more damage.",,,,,https://img.game8.co/4236600/8b0a9a560b7f887e1d5add42ab3bc1d7.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540096
A4 181,Sentret,Pokemon,Colorless,60,1,Basic,☆,Wisdom of Sea and Sky (A4),Ho-Oh,,Scratch,🔘,20,,,,,,https://img.game8.co/4236408/e3c02819fd20a676dbdbca9a19abf7fe.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540095
A4 182,Hoothoot,Pokemon,Colorless,50,1,Basic,☆,Wisdom of Sea and Sky (A4),Ho-Oh,Insomnia,Wing Attack,🔘🔘,30,,,,,,https://img.game8.co/4236201/768ce18b50034b8bf44af454de4b275f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540094
A4 183,Stantler,Pokemon,Colorless,80,1,Basic,☆,Wisdom of Sea and Sky (A4),Ho-Oh,,Enhanced Horns,🔘🔘,20+,"If this Pokemon has a Pokemon Tool attached, this attack does 50 more damage.",,,,,https://img.game8.co/4236198/9fde09068eb96b8826c145811eccf639.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540093
A4 184,Smeargle,Pokemon,Colorless,70,1,Basic,☆,Wisdom of Sea and Sky (A4),Lugia,,Splatter Coating,🔘🔘,50,"Change the type of a random Energy attached to your opponent's Active Pokemon to 1 of the following at random: Grass, Fire, Water, Lightning, Psychic, Fighting, Darkness, or Metal.",,,,,https://img.game8.co/4236590/4d95c3ed802d03a5c9f3f6af51af3d96.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540092
A4 185,Blissey,Pokemon,Colorless,150,1,Stage 1,☆,Wisdom of Sea and Sky (A4),Ho-Oh,,Energy Blow,🔘🔘🔘,20+,This attack does 20 more damage for each Energy attached to this Pokemon.,,,,,https://img.game8.co/4236184/5b8bba5afe30753eada5b00ca3312257.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540091
A4 186,Shuckle ex,Pokemon,Grass,120,2,Basic,☆☆,Wisdom of Sea and Sky (A4),Lugia,Solid Shell,Triple Slap,🟢,20x,Flip 3 coins. This attack does 20 damage for each heads.,,,,,https://img.game8.co/4237142/d078a015b1c095c727582d0a0d32c3ba.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540090
A4 187,Ho-oh ex,Pokemon,Fire,150,2,Basic,☆☆,Wisdom of Sea and Sky (A4),Ho-Oh,,Phoenix Turbo,🔘🔘🔘,80,"Take a Fire, Water, and Lightning Energy from your Energy Zone and attatch them to your Benched Pokemon in any way you like.",,,,,https://img.game8.co/4236593/590497ed3f92b9ee74456dea24732e7e.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540089
A4 188,Kingdra ex,Pokemon,Water,170,2,Stage 2,☆☆,Wisdom of Sea and Sky (A4),Lugia,,Stormy Prison,🔵🔵,90,"During your opponent's next turn, the Defending Pokemon can't retreat.",,,,,https://img.game8.co/4236405/df84873b416d33100f3e28819eaa2d53.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540088
A4 189,Lanturn ex,Pokemon,Lightning,150,2,Stage 1,☆☆,Wisdom of Sea and Sky (A4),Lugia,,Flashing Signal,🟡🔘🔘,80,"Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. If tails, your opponent's Active Pokemon is now Confused.",,,,,https://img.game8.co/4237581/8a379a5d5a69a31b83b2c0323f04242e.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540087
A4 190,Espeon ex,Pokemon,Psychic,140,2,Stage 1,☆☆,Wisdom of Sea and Sky (A4),Lugia,Psychic Healing,Super Psy Bolt,🟣🟣,80,,,,,,https://img.game8.co/4236411/262e94b96908a0e81d36604ecd28c909.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540102
A4 191,Donphan ex,Pokemon,Fighting,160,2,Stage 1,☆☆,Wisdom of Sea and Sky (A4),Ho-Oh,,Gigantic Press,🟤,50+,"If this Pokemon has at least 2 extra Fighting Energy attached, this attack does 60 more damage.",,,,,https://img.game8.co/4237155/d8a2ef9364e4285b5e654d94be15475f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540101
A4 192,Crobat ex,Pokemon,Darkness,170,2,Stage 2,☆☆,Wisdom of Sea and Sky (A4),Ho-Oh,,Venomous Slash,⚫,70,Your opponent's Active Pokemon is now Poisoned.,,,,,https://img.game8.co/4237150/b7c6e1b77462694909e717f939966045.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540100
A4 193,Umbreon ex,Pokemon,Darkness,140,2,Stage 1,☆☆,Wisdom of Sea and Sky (A4),Ho-Oh,Dark Chase,Darkness Fang,⚫⚫,80,,,,,,https://img.game8.co/4236182/e96ed311d4eb81c8da8d7dda70f61344.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540099
A4 194,Skarmory ex,Pokemon,Metal,140,2,Basic,☆☆,Wisdom of Sea and Sky (A4),Ho-Oh,,Steel Wing,⚪⚪,70,"During your opponent's next turn, this Pokemon takes -20 damage from attacks.",,,,,https://img.game8.co/4236402/913b0525708a91955cd4be65e8e081ff.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540098
A4 195,Lugia ex,Pokemon,Colorless,150,2,Basic,☆☆,Wisdom of Sea and Sky (A4),Lugia,,Elemental Blast,🔴🔵🟡,180,"Discard a Fire, Water, and Lightning Energy from this Pokemon.",,,,,https://img.game8.co/4237301/7c710d49648a4dd56502f5a8e3c58836.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540097
A4 196,Will,Trainer,Supporter,,0,,☆☆,Wisdom of Sea and Sky (A4),Lugia,,,,,,,,,,https://img.game8.co/4237297/fd509a9bc7ce2b360c8f03b06bb6496c.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540153
A4 197,Lyra,Trainer,Supporter,,0,,☆☆,Wisdom of Sea and Sky (A4),Lugia,,,,,,,,,,https://img.game8.co/4236196/f90b0391da000655e0b94379b41fc840.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540152
A4 198,Silver,Trainer,Supporter,,0,,☆☆,Wisdom of Sea and Sky (A4),Ho-Oh,,,,,,,,,,https://img.game8.co/4237146/9e727c5bed0f0082cf91f1911fee31a3.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540151
A4 199,Fisher,Trainer,Supporter,,0,,☆☆,Wisdom of Sea and Sky (A4),Lugia,,,,,,,,,,https://img.game8.co/4237140/0cfd7ad30462054db31cb67da07cf19f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540150
A4 200,Jasmine,Trainer,Supporter,,0,,☆☆,Wisdom of Sea and Sky (A4),Ho-Oh,,,,,,,,,,https://img.game8.co/4236187/a9191801fee522045303684e15813b0e.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540149
A4 201,Hiker,Trainer,Supporter,,0,,☆☆,Wisdom of Sea and Sky (A4),Ho-Oh,,,,,,,,,,https://img.game8.co/4237145/2fd825b7a0eba2b0cb0739545a3b0db5.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540148
A4 202,Shuckle ex,Pokemon,Grass,120,2,Basic,☆☆,Wisdom of Sea and Sky (A4),Lugia,Solid Shell,Triple Slap,🟢,20x,Flip 3 coins. This attack does 20 damage for each heads.,,,,,https://img.game8.co/4236598/2afc08af633d7ad1cd8095d414b2e8c0.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540111
A4 203,Kingdra ex,Pokemon,Water,170,2,Stage 2,☆☆,Wisdom of Sea and Sky (A4),Lugia,,Stormy Prison,🔵🔵,90,"During your opponent's next turn, the Defending Pokemon can't retreat.",,,,,https://img.game8.co/4237157/e14defac3a7656cf4217b05dc85674b5.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540110
A4 204,Lanturn ex,Pokemon,Lightning,150,2,Stage 1,☆☆,Wisdom of Sea and Sky (A4),Lugia,,Flashing Signal,🟡🔘,80,"Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. If tails, your opponent's Active Pokemon is now Confused.",,,,,https://img.game8.co/4236200/581dfe8d09b4139b9d750da501743a96.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540108
A4 205,Espeon ex,Pokemon,Psychic,140,2,Stage 1,☆☆,Wisdom of Sea and Sky (A4),Lugia,Psychic Healing,Super Psy Bolt,🟣🟣,80,,,,,,https://img.game8.co/4237234/b3ce67d8c5c86d2f849b96a760d63d4c.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540107
A4 206,Donphan ex,Pokemon,Fighting,160,2,Stage 1,☆☆,Wisdom of Sea and Sky (A4),Ho-Oh,,Gigantic Press,🟤,50+,"If this Pokemon has at least 2 extra Fighting Energy attached, this attack does 60 more damage.",,,,,https://img.game8.co/4236601/fc8165f62658aac41694682cdf5cb097.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540106
A4 207,Crobat ex,Pokemon,Darkness,170,2,Stage 2,☆☆,Wisdom of Sea and Sky (A4),Ho-Oh,,Venomous Slash,⚫,70,Your opponent's Active Pokemon is now Poisoned.,,,,,https://img.game8.co/4237151/59cd1b1e94d63e1dc4afb717229ee3df.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540105
A4 208,Umbreon ex,Pokemon,Darkness,140,2,Stage 1,☆☆,Wisdom of Sea and Sky (A4),Ho-Oh,Dark Chase,Darkness Fang,⚫⚫,80,,,,,,https://img.game8.co/4236401/be7c68a2546991f83f2e3e7468d65b34.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540104
A4 209,Skarmory ex,Pokemon,Metal,140,2,Basic,☆☆,Wisdom of Sea and Sky (A4),Ho-Oh,,Steel Wing,⚪⚪,70,"During your opponent's next turn, this Pokemon takes -20 damage from attacks.",,,,,https://img.game8.co/4236189/c8fb3e8db80aec18736245cd3ceba59e.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540103
A4 210,Ho-oh ex,Pokemon,Fire,150,2,Basic,☆☆☆,Wisdom of Sea and Sky (A4),Ho-Oh,,Phoenix Turbo,🔘🔘🔘,80,"Take a Fire, Water, and Lightning Energy from your Energy Zone and attatch them to your Benched Pokemon in any way you like.",,,,,https://img.game8.co/4244975/a1c49909528c1a255bca5d19294eecee.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540117
A4 211,Lugia ex,Pokemon,Colorless,150,2,Basic,☆☆☆,Wisdom of Sea and Sky (A4),Lugia,,Elemental Blast,🔴🔵🟡,180,"Discard a Fire, Water, and Lightning Energy from this Pokemon.",,,,,https://img.game8.co/4244976/f7ddb4bd54f4cee33189c4d933961405.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540034
A4 212,Yanma,Pokemon,Grass,60,1,Basic,✸,Wisdom of Sea and Sky (A4),Ho-Oh,,U-turn,🔘🔘,20,Switch this Pokemon with  of your Benched Pokemon.,,,,,https://img.game8.co/4237582/a0ab8ab0f99a6dcedcc3e44e1f792bc2.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540039
A4 213,Flareon,Pokemon,Fire,110,1,Stage 1,✸,Wisdom of Sea and Sky (A4),Ho-Oh,,Assisting Heater,🔴🔘,40,Take a Fire Energy from your Energy Zone and attach it to 1 of your Benched Pokemon.,,,,,https://img.game8.co/4237576/f42b57f8b8d8f91b0ed0a2f6d3a02bca.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540116
A4 214,Magikarp,Pokemon,Water,30,1,Basic,✸,Wisdom of Sea and Sky (A4),Lugia,,Leap Out,🔵,,Switch this Pokemon with 1 of your Benched Pokemon.,,,,,https://img.game8.co/4236605/03fe2d91c15152504d0b471b95e8fb7c.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540115
A4 215,Gyarados,Pokemon,Water,130,1,Stage 1,✸,Wisdom of Sea and Sky (A4),Lugia,,Wild Swing,🔵🔵,20x,You may discard any number of your Benched Water Pokemon. This attack does 40 more damage for each Benched Pokemon you discarded in this way.,,,,,https://img.game8.co/4236195/27ea55d14033b88b903448f79c0e826e.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/538923
A4 216,Vaporeon,Pokemon,Water,130,1,Stage 1,✸,Wisdom of Sea and Sky (A4),Lugia,,Bubble Drain,🔵🔘🔘,60,Heal 30 damage from this Pokemon.,,,,,https://img.game8.co/4237571/27eecbfa0c2e6c6561e55dfd09fdae35.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540070
A4 217,Magnemite,Pokemon,Lightning,60,1,Basic,✸,Wisdom of Sea and Sky (A4),Lugia,,Lightning Ball,🟡,20,,,,,,https://img.game8.co/4236410/abd072c335cc14fadf8a3f74f268dd50.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540114
A4 218,Magneton,Pokemon,Lightning,80,1,Stage 1,✸,Wisdom of Sea and Sky (A4),Lugia,Volt Charge,Spinning Attack,🟡🔘🔘🔘,60,,,,,,https://img.game8.co/4237156/c10064b24d98b4dc051f44beeaa413e4.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540113
A4 219,Jolteon,Pokemon,Lightning,90,1,Stage 1,✸,Wisdom of Sea and Sky (A4),Lugia,,Beginning Bolt,🟡,40+,"If this Pokemon evolved during this turn, this attack does 20 more damage.",,,,,https://img.game8.co/4237148/6231882ddf7d75ec162360e383229e9f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540112
A4 220,Misdreavus,Pokemon,Psychic,60,1,Basic,✸,Wisdom of Sea and Sky (A4),Ho-Oh,,Mumble,🟣,20,,,,,,https://img.game8.co/4237144/626a8edc4c5f1435c6b99f0e8c3e7884.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540127
A4 221,Mankey,Pokemon,Fighting,50,1,Basic,✸,Wisdom of Sea and Sky (A4),Ho-Oh,,Focus Fist,🟤,50,"Flip a coin. If tails, this attack does nothing.",,,,,https://img.game8.co/4237154/b1a773831596bc3a68dfb75250a6c8cf.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540126
A4 222,Primeape,Pokemon,Fighting,90,1,Stage 1,✸,Wisdom of Sea and Sky (A4),Ho-Oh,,Fight Back,🟤🟤,40+,"If this Pokemon has damage on it, this attack does 60 more damage.",,,,,https://img.game8.co/4237580/ee29be4b3a5d2d47a624f4a954a6d521.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/540125
