number,name,rarity,stage,HP,type,weakness,retreat_cost,ultra_beast,generation,illustrator,pack_name,pack_points,ability_name,ability_effect,move1_name,move1_cost,move1_damage,move1_effect,move2_name,move2_cost,move2_damage,move2_effect,image,url
A2b 077,Gholdengo,☆,Stage 1,120,Metal,Fire,2,No,9,Jerky,Shining Revelry (A2b) Shiny Charizard,400,,,Scintillating Surfing,⚪*️⃣*️⃣,50x,Flip a coin for each Metal Energy attached to this Pokémon. This attack does 50 damage for each heads.,,,,,https://img.game8.co/4140358/32ac4c29b56b21782ff1eacd5a035906.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507135
A2b 078,Wigglytuff,☆,Stage 1,100,Colorless,Fighting,2,No,1,5ban Graphics,Shining Revelry (A2b) Shiny Charizard,400,Comforting Song,"Once during your turn, you may heal 20 damage from your Active Pokemon.",,,,,Gentle Slap,*️⃣*️⃣,50,,https://img.game8.co/4140346/1bdd08219237ecc3d876a78fa0fa249c.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507136
A2b 079,Beedrill ex,☆☆,Stage 2,170,Grass,Fire,1,No,1,PLANETA Igarashi,Shining Revelry (A2b) Shiny Charizard,1250,,,Crushing Spear,🟢🟢,80,Discard a random Energy from your opponent's Active Pokemon.,,,,,https://img.game8.co/4140590/6073b6a60a9912be454abc48cbbfeae3.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507137
A2b 080,Charizard ex,☆☆,Stage 2,180,Fire,Water,3,No,1,PLANETA Igarashi,Shining Revelry (A2b) Shiny Charizard,1250,,,Stoke,🔴,,Take 3 Fire Energy from your Energy Zone and attach it to this pokemon.,Steam Artillery,🔴🔴🔴*️⃣*️⃣,150,,https://img.game8.co/4140593/a7774f9990d48de7b8773e975ffbda8a.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507138
A2b 081,Wugtrio ex,☆☆,Stage 1,140,Water,Lightning,1,No,9,PLANETA Tsuji,Shining Revelry (A2b) Shiny Charizard,1250,,,Pop Out Throughout,🔵🔵🔵,,"1 of your opponent's Pokemon is chosen at random 3 times. For each time a Pokemon was chosen, do 50 damage to it.",,,,,https://img.game8.co/4140594/94cadfd9c0ebbb6be3c93b50b807abb0.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507139
A2b 082,Pikachu ex,☆☆,Basic,120,Lightning,Fighting,1,No,1,PLANETA Igarashi,Shining Revelry (A2b) Shiny Charizard,1250,,,Thunderbolt,🟡🟡🟡,150,Discard all energy from this Pokemon.,,,,,https://img.game8.co/4140589/e770718389a0036243ff8957c35a474a.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507140
A2b 083,Giratina ex,☆☆,Basic,150,Psychic,Darkness,2,No,4,PLANETA Yamashita,Shining Revelry (A2b) Shiny Charizard,1250,Broken Space Bellow,"Once during your turn, you may take a Psychic Energy from your Energy Zone and attach it to this Pokemon, if you use this Ability, your turn ends.",,,,,Chaotic Impact,🟣🟣🟣*️⃣,130,This Pokemon also does 20 damage to itself.,https://img.game8.co/4140428/fb3960af2cd5b08bc5858691f9a554cd.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507141
A2b 084,Lucario ex,☆☆,Stage 1,150,Fighting,Psychic,2,No,4,PLANETA CG Works,Shining Revelry (A2b) Shiny Charizard,1250,,,Aura Sphere,🟤🟤🟤,100,The attack also does 30 damage to 1 of your opponent's benched Pokemon.,,,,,https://img.game8.co/4140443/067cd5f4472c98d0f4f4d2e3a18ef6cc.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507142
A2b 085,Paldean Clodsire ex,☆☆,Stage 1,160,Darkness,Fighting,3,No,9,PLANETA Igarashi,Shining Revelry (A2b) Shiny Charizard,1250,,,Venoshock,⚫⚫,60+,"If your opponent's Active Pokemon is Poisoned, this attack does 60 more damage.",,,,,https://img.game8.co/4140596/70888f83a19a277778656dca27763690.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507143
A2b 086,Tinkaton ex,☆☆,Stage 2,170,Metal,Fire,2,No,9,PLANETA Igarashi,Shining Revelry (A2b) Shiny Charizard,1250,,,Terrific Thumping,⚪⚪*️⃣,80+,"Flip a coin. If heads, this attack does 80 more damage.",,,,,https://img.game8.co/4140401/1f8cf132306dee86e4e6e3136801fc4e.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507144
A2b 087,Bibarel ex,☆☆,Stage 1,160,Colorless,Fighting,3,No,4,PLANETA CG Works,Shining Revelry (A2b) Shiny Charizard,1250,,,Carefree Press,*️⃣*️⃣*️⃣*️⃣,100,Heal 30 damage from this Pokémon.,,,,,https://img.game8.co/4140602/bcb171fd6b4fd854f2a88a242d3307f6.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507130
A2b 088,Iono,☆☆,,,Supporter,,,No,9,saino misaki,Shining Revelry (A2b) Shiny Charizard,1250,,"Each player shuffles the cards in their hand into their deck, then draws that many cards.",,,,,,,,,https://img.game8.co/4140424/9e404d8d67a5eafa194812a6ce0bc37b.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507216
A2b 089,Pokemon Center Lady,☆☆,,,Supporter,,,No,1,,Shining Revelry (A2b) Shiny Charizard,1250,,"Heal 30 damage from 1 of your Pokémon, and it recovers from all Special Conditions.",,,,,,,,,https://img.game8.co/4140388/53ed17e309c1d832a7b21cb9d474d580.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507215
A2b 090,Red,☆☆,,,Supporter,,,No,1,,Shining Revelry (A2b) Shiny Charizard,1250,,"During this turn, attacks used by your Pokémon do +20 damage to your opponent's Active Pokémon ex.",,,,,,,,,https://img.game8.co/4140343/88a73251ec495e042c75d5548fa04278.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507214
A2b 091,Team Rocket Grunt,☆☆,,,Supporter,,,No,1,kantaro,Shining Revelry (A2b) Shiny Charizard,1250,,"Flip a coin until you get tails. For each heads, discard a random Energy from your opponent's Active Pokémon.",,,,,,,,,https://img.game8.co/4140592/4f8c47a874711c6c6fc3322736b1e709.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507213
A2b 092,Pikachu ex,☆☆,Basic,120,Lightning,Fighting,1,No,1,You Iribi,Shining Revelry (A2b) Shiny Charizard,1250,,,Thunderbolt,🟡🟡🟡,150,Discard all energy from this Pokemon.,,,,,https://img.game8.co/4140427/ac59967337a74acf3b602fbcf031e016.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507110
A2b 093,Paldean Clodsire ex,☆☆,Stage 1,160,Darkness,Fighting,3,No,9,REND,Shining Revelry (A2b) Shiny Charizard,1250,,,Venoshock,⚫⚫,60+,"If your opponent's Active Pokemon is Poisoned, this attack does 60 more damage.",,,,,https://img.game8.co/4140136/4ec9a2516d4f805d4ed506ef498101f2.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507111
A2b 094,Tinkaton ex,☆☆,Stage 2,170,Metal,Fire,2,No,9,kurumitsu,Shining Revelry (A2b) Shiny Charizard,1250,,,Terrific Thumping,⚪⚪*️⃣,80+,"Flip a coin. If heads, this attack does 80 more damage.",,,,,https://img.game8.co/4140151/76b911353291bbbb0af3f12cba5498ad.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507112
A2b 095,Bibarel ex,☆☆,Stage 1,160,Colorless,Fighting,3,No,4,,Shining Revelry (A2b) Shiny Charizard,1250,,,Carefree Press,*️⃣*️⃣*️⃣*️⃣,100,Heal 30 damage from this Pokémon.,,,,,https://img.game8.co/4140595/36475805aa7da55ce46e9a643f38033f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507113
A2b 096,Giratina ex,☆☆☆,Basic,150,Psychic,Darkness,2,No,4,,Shining Revelry (A2b) Shiny Charizard,1500,Broken Space Bellow,"Once during your turn, you may take a Psychic Energy from your Energy Zone and attach it to this Pokemon, if you use this Ability, your turn ends.",,,,,Chaotic Impact,🟣🟣🟣*️⃣,130,This Pokemon also does 20 damage to itself.,https://img.game8.co/4140109/08613c0fb3f05c7c331e2604d09e3a1a.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507114
A2b 097,Weedle,✸,Basic,50,Grass,Fire,1,No,1,Sanosuke Sakuma,Shining Revelry (A2b) Shiny Charizard,1000,,,Multiply,🟢,,Put 1 random Weedle from your deck onto your Bench.,,,,,https://img.game8.co/4140591/1a131ad3bb7868526b0b4a393481be61.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507115
A2b 098,Kakuna,✸,Stage 1,80,Grass,Fire,2,No,1,Sanosuke Sakuma,Shining Revelry (A2b) Shiny Charizard,1000,,,String Shot,🟢,20,"Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",,,,,https://img.game8.co/4140363/b7674872bd05060add3a91df7d99deb6.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507116
A2b 099,Charmander,✸,Basic,60,Fire,Water,1,No,1,Souichirou Gunjima,Shining Revelry (A2b) Shiny Charizard,1000,,,Combustion,🔴,20,,,,,,https://img.game8.co/4140155/73242fb20290cbfb28a88ef67895f373.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507117
A2b 100,Charmeleon,✸,Stage 1,90,Fire,Water,2,No,1,Souichirou Gunjima,Shining Revelry (A2b) Shiny Charizard,1000,,,Combustion,🔴🔴,40,,,,,,https://img.game8.co/4140445/f3cf03178cee8b4c39e804e9b20d6434.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507118
A2b 101,Wiglett,✸,Basic,60,Water,Lightning,1,No,9,Souichirou Gunjima,Shining Revelry (A2b) Shiny Charizard,1000,,,Spring Out,🔵,,1 of your opponent's Pokemon is chosen at random. Do 30 damage on it.,,,,,https://img.game8.co/4140354/42657b0af52c34cc4b27577ae9e8c389.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507119
A2b 102,Dondozo,✸,Basic,120,Water,Lightning,3,No,9,GOSSAN,Shining Revelry (A2b) Shiny Charizard,1000,,,Ocean Cyclone,🔵🔵🔵🔵,80,This attack also does 10 damage to each of your opponent's Benched Pokemon.,,,,,https://img.game8.co/4140094/178b4a47f191746fb5a3478d1d8342e4.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507120
A2b 103,Pachirisu,✸,Basic,70,Lightning,Fighting,1,No,4,,Shining Revelry (A2b) Shiny Charizard,1000,,,Plasma,🟡,10,Take a Lightning Energy from your Energy Zone and attach it to 1 of your Benched Lightning Pokemon.,,,,,https://img.game8.co/4140344/0f56c25e47d56a1c2010acfcc9be3444.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507121
A2b 104,Riolu,✸,Basic,70,Fighting,Psychic,1,No,4,GOSSAN,Shining Revelry (A2b) Shiny Charizard,1000,,,Punch,🟤🟤,40,,,,,,https://img.game8.co/4140362/db1b98980d1b896af7e23062ac216842.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507122
A2b 105,Varoom,✸,Basic,70,Metal,Fire,1,No,9,nagimiso,Shining Revelry (A2b) Shiny Charizard,1000,,,Headbutt,⚪,10,,,,,,https://img.game8.co/4140071/78f66c9be485f733350462bfdf44d901.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507123
A2b 106,Revavroom,✸,Stage 1,110,Metal,Fire,2,No,9,nagimiso,Shining Revelry (A2b) Shiny Charizard,1000,,,Spinning Drift,⚪⚪*️⃣,70,"Flip a coin. If heads, during your opponent's next turn, prevent all damage from–and effects of–attacks done to this Pokémon.",,,,,https://img.game8.co/4140152/e4e913d5faee91ede9c73172a6bc3f18.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507124
A2b 107,Beedrill ex,✸✸,Stage 2,170,Grass,Fire,1,No,1,PLANETA Igarashi,Shining Revelry (A2b) Shiny Charizard,1350,,,Crushing Spear,🟢🟢,80,Discard a random Energy from your opponent's Active Pokemon.,,,,,https://img.game8.co/4140348/21619e9d4b1e619b83a7359b273c3d60.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507125
A2b 108,Charizard ex,✸✸,Stage 2,180,Fire,Water,3,No,1,PLANETA Igarashi,Shining Revelry (A2b) Shiny Charizard,1350,,,Stoke,🔴,,Take 3 Fire Energy from your Energy Zone and attach it to this pokemon.,Steam Artillery,🔴🔴🔴*️⃣*️⃣,150,,https://img.game8.co/4140345/fda8890e07b2d803a04ccbb45df1beb8.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507126
A2b 109,Wugtrio ex,✸✸,Stage 1,140,Water,Lightning,1,No,9,PLANETA Tsuji,Shining Revelry (A2b) Shiny Charizard,1350,,,Pop Out Throughout,🔵🔵🔵,,"1 of your opponent's Pokemon is chosen at random 3 times. For each time a Pokemon was chosen, do 50 damage to it.",,,,,https://img.game8.co/4140364/3f130359e93932d6e0836417dc7632ea.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507127
A2b 110,Lucario ex,✸✸,Stage 1,150,Fighting,Psychic,2,No,4,PLANETA CG Works,Shining Revelry (A2b) Shiny Charizard,1350,,,Aura Sphere,🟤🟤🟤,100,The attack also does 30 damage to 1 of your opponent's benched Pokemon.,,,,,https://img.game8.co/4140352/7bc7ac871e44e46312e9f4e2ceb67839.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507128
A2b 111,Poke Ball,♛,,,Item,,,No,1,Toyste Beach,Shining Revelry (A2b) Shiny Charizard,2500,,Put a random Basic Pokémon from your deck into your hand.,,,,,,,,,https://img.game8.co/4140353/5c97a9760b4c199b1892ccc56c5a3203.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/507129
A3 001,Exeggcute,◇,Basic,60,Grass,Fire,1,No,1,HYOGONOSUKE,Celestial Guardians (A3) Lunala,35,,,Rolling Tackle,🟢*️⃣,30,,,,,,https://img.game8.co/4179666/9871f7c36774fa238910635a74a289e7.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518856
A3 002,Alolan Exeggutor,◇◇◇,Stage 1,150,Grass,Fire,4,No,7,Anesaki Dynamic,Celestial Guardians (A3) Lunala,150,,,Tropical Hammer,🟢*️⃣*️⃣,150,"Flip a coin. If tails, this attack does nothing.",,,,,https://img.game8.co/4180885/35995df3e2caa8d62f714f1f05314019.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518857
A3 003,Surskit,◇,Basic,50,Grass,Fire,1,No,3,Miki Tanaka,Celestial Guardians (A3) Any,35,,,Quick Attack,*️⃣,10+,"Flip a coin. If heads, this attack does 20 more damage.",,,,,https://img.game8.co/4179667/c8d0d0d412a3f5f694f2155dcff40f4d.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518858
A3 004,Masquerain,◇◇,Stage 1,90,Grass,Fire,0,No,3,Kanako Eo,Celestial Guardians (A3) Any,70,,,Bug Buzz,🟢,40,,,,,,https://img.game8.co/4179668/d6bd192769a7efa1ad272276ab97ca28.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518859
A3 005,Maractus,◇,Basic,90,Grass,Fire,1,No,5,Kagemaru Himeno,Celestial Guardians (A3) Lunala,35,,,Sting,🟢*️⃣,40,,,,,,https://img.game8.co/4162169/112b171977a12d54fddee27adc76c24b.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518860
A3 006,Karrablast,◇,Basic,60,Grass,Fire,1,No,5,OOYAMA,Celestial Guardians (A3) Any,35,,,Headbutt,*️⃣,10,,,,,,https://img.game8.co/4179671/339eae2027f61b39cd8a4234373a80df.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518861
A3 007,Phantump,◇,Basic,60,Grass,Fire,1,No,6,miki kudo,Celestial Guardians (A3) Solgaleo,35,,,Hook,🟢,20,,,,,,https://img.game8.co/4179669/ddbf44b95a7e65d9c8dd5531dd3c415e.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518862
A3 008,Trevenant,◇◇,Stage 1,130,Grass,Fire,3,No,6,Shin Nagasawa,Celestial Guardians (A3) Solgaleo,70,,,Claw Slash,🟢🟢*️⃣,80,,,,,,https://img.game8.co/4179670/ab5b48539aa053daabd9a9b5aa9bf311.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518863
A3 009,Rowlet,◇,Basic,60,Grass,Fire,1,No,7,,Celestial Guardians (A3) Solgaleo,35,,,Leafage,🟢,20,,,,,,https://img.game8.co/4179786/931c0bbc36e2d0c88e42fee77dffcd42.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518864
A3 010,Rowlet,◇,Basic,60,Grass,Fire,1,No,7,Saya Tsuruta,Celestial Guardians (A3) Lunala,35,,,Skill Dive,🟢,,This attack does 10 damage to 1 of your opponent's Pokemon.,,,,,https://img.game8.co/4162142/ee6206493bb8b38aa96f2eef330536af.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518865
A3 011,Dartrix,◇◇,Stage 1,80,Grass,Fire,1,No,7,Mizue,Celestial Guardians (A3) Lunala,70,,,Razor Wing,🟢,30,,,,,,https://img.game8.co/4162390/a4509dbe985a9425218281b6d278bad8.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518866
A3 012,Decidueye ex,◇◇◇◇,Stage 2,170,Grass,Fire,1,No,7,PLANETA CG Works,Celestial Guardians (A3) Lunala,500,,,Pierce the Pain,*️⃣*️⃣,,This attack does 100 damage to 1 of your opponent's Pokemon that has damage on it.,Razor Leaf,🟢🟢,80,,https://img.game8.co/4162391/1a5e95b6d3f1b836eeb1cc74584fbd99.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518867
A3 013,Grubbin,◇,Basic,60,Grass,Fire,1,No,7,Yuka Morii,Celestial Guardians (A3) Lunala,35,,,Gnaw,*️⃣,10,,,,,,https://img.game8.co/4179787/0559bb80628819fa7360789dd3ec2978.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518868
A3 014,Fomantis,◇,Basic,60,Grass,Fire,1,No,7,Kagemaru Himeno,Celestial Guardians (A3) Any,35,,,Leafage,🟢,20,,,,,,https://img.game8.co/4162392/7b8cf2c41a7c6177658bb01b1f2dd9a1.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518869
A3 015,Lurantis,◇◇,Stage 1,90,Grass,Fire,1,No,7,AKIRA EGAWA,Celestial Guardians (A3) Any,70,,,Petal Blizzard,🟢,,This attack does 20 damage to each of your opponent's Pokemon.,,,,,https://img.game8.co/4179782/0e0599064a30f7a4b86f365c684734f4.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518870
A3 016,Morelull,◇,Basic,60,Grass,Fire,1,No,7,You Iribi,Celestial Guardians (A3) Lunala,35,,,Stampede,*️⃣,10,,,,,,https://img.game8.co/4162393/d4c43ece9f60c2072f556413964fc1d7.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518871
A3 017,Shiinotic,◇◇,Stage 1,100,Grass,Fire,2,No,7,Suwama Chiaki,Celestial Guardians (A3) Lunala,70,,,Flickering Light,*️⃣,50,"Flip a coin. If heads, the Defending Pokemon can't attack during your opponent's next turn.",,,,,https://img.game8.co/4162135/9e3e64082e5944b29be3c28ff9ffd6f6.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518872
A3 018,Bounsweet,◇,Basic,50,Grass,Fire,1,No,7,Akira Komayama,Celestial Guardians (A3) Solgaleo,35,,,Stampede,🟢,20,,,,,,https://img.game8.co/4179783/f2db1061e15d5287b53bbb8dcaa72cae.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518873
A3 019,Steenee,◇◇,Stage 1,80,Grass,Fire,1,No,7,Mizue,Celestial Guardians (A3) Solgaleo,70,,,Double Spin,🟢,30x,Flip 2 coins. This attack does 30 damage for each heads.,,,,,https://img.game8.co/4179784/bfc8427f8ce10d40ac9299c2e52fc874.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518874
A3 020,Tsareena,◇◇◇,Stage 2,130,Grass,Fire,2,No,7,Hasuno,Celestial Guardians (A3) Solgaleo,150,,,Three Kick Combo,🟢,50x,Flip 3 coins. This attack does 50 damage for each heads.,,,,,https://img.game8.co/4179785/7361abf03a8353146e66277fbbfa8871.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518875
A3 021,Wimpod,◇,Basic,70,Grass,Fire,3,No,7,Kagemaru Himeno,Celestial Guardians (A3) Solgaleo,35,Wimp Out,"During your first turn, this Pokemon has no Retreat Cost.",,,,,Gnaw,🟢*️⃣*️⃣,30,,https://img.game8.co/4179809/ca6f52aa574993983cc7b71a77ed8ad6.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518876
A3 022,Golisopod,◇◇◇,Stage 1,120,Grass,Fire,2,No,7,Kouki Saitou,Celestial Guardians (A3) Solgaleo,150,,,First Impression,🟢🟢🟢,60+,"If this Pokemon moved from your Bench to the Active Spot this turn, this attack does 60 more damage.",,,,,https://img.game8.co/4179811/f46253e368cb32307e234994794ad344.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518877
A3 023,Dhelmise ex,◇◇◇◇,Basic,140,Grass,Fire,2,No,7,PLANETA Tsuji,Celestial Guardians (A3) Solgaleo,500,,,Anchor Shot,🟢🟢*️⃣,80,"During your opponent's next turn, the Defending Pokemon can't retreat.",,,,,https://img.game8.co/4180884/fe7bbe9f43b9a1512a9354b58c111f4e.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518878
A3 024,Tapu Bulu,◇◇◇,Basic,120,Grass,Fire,2,No,7,Satoshi Shirai,Celestial Guardians (A3) Solgaleo,150,,,Stuck-In Tackle,🟢🟢*️⃣,100,"Flip a coin. If tails, this Pokemon also does 20 damage to itself.",,,,,https://img.game8.co/4179810/cbbdacb595f88569a0fcd8693623c761.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518879
A3 025,Growlithe,◇,Basic,70,Fire,Water,2,No,1,Naoyo Kimura,Celestial Guardians (A3) Any,35,,,Combustion,🔴*️⃣,30,,,,,,https://img.game8.co/4162166/bc2b2302a59eb5266658f498638f53f7.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518880
A3 026,Arcanine,◇◇,Stage 1,130,Fire,Water,3,No,1,match,Celestial Guardians (A3) Any,70,,,Fire Mane,🔴🔴*️⃣,80,,,,,,https://img.game8.co/4162148/f95b2515008703e07803c06020ddafa7.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518881
A3 027,Alolan Marowak,◇◇,Stage 1,110,Fire,Water,2,No,7,miki kudo,Celestial Guardians (A3) Lunala,70,,,Burning Bonemerang,🔴🔴*️⃣,70x,"Flip 2 coins. This attack does 70 damage for each heads. If at least 1 of them is heads, your opponent's Active Pokemon is now Burned.",,,,,https://img.game8.co/4162396/4dc273594d06abeaa0fcf0f09444eaf7.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518882
A3 028,Fletchinder,◇,Stage 1,80,Fire,Lightning,1,No,6,Mina Nakai,Celestial Guardians (A3) Solgaleo,35,,,Steady Firebreathing,🔴,30,,,,,,https://img.game8.co/4179921/9b8a2d5e7ba437f5d3d8fc0f59446cb7.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518883
A3 029,Talonflame,◇◇◇,Stage 2,120,Fire,Lightning,1,No,6,Masakazu Fukuda,Celestial Guardians (A3) Solgaleo,150,,,Fire Wing,🔴🔴*️⃣,90,,,,,,https://img.game8.co/4179918/1b8d8e55d33804a796c7c02885d5297c.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518884
