id,name,card_type,pokemon_type,rarity,evolution_stage,ex,hp,ability,image_url,set,subset,trainer_type,owned,archive_url,moves1_energy_cost,moves1_description,moves1_damage,moves1_name,moves2_energy_cost,moves2_description,moves2_damage,moves2_name,moves3_energy_cost,moves3_description,moves3_damage,moves3_name
A3b 016,Vaporeon,Pokemon,Water,◇◇◇,Stage 1,,120,,https://img.game8.co/4214054/699155f38cbc3a5bf755b5ab02c0f4e8.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/530241,Water:Colorless 2,"Flip a coin until you get tails. For each heads, discard a random Energy from your opponent's Active Pokemon.",70,Hyper Whirlpool,,,,,A3b,,,
A3b 017,Glaceon,Pokemon,Water,◇◇◇,Stage 1,,100,,https://img.game8.co/4214993/d6dc936a16741b1ebb318e0acc7476dd.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/530270,Water 2,This attack does 50 damage to 1 of your opponent's Pokemon.,,Ice Blade,,,,,A3b,,,
A3b 018,Vanillite,Pokemon,Water,◇,Basic,,60,,https://img.game8.co/4214052/f411225beaaeac824eebbd1016ce0a54.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531880,Water,"If 1 of your Pokemon used Sweets Relay during your last turn, this attack does 20 more damage.",10+,Sweets Relay,,,,,A3b,,,
A3b 019,Vanillish,Pokemon,Water,◇,Stage 1,,80,,https://img.game8.co/4214055/95ba6c77cf00ab319e90c9dfc30f20e4.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531881,Water,"If 1 of your Pokemon used Sweets Relay during your last turn, this attack does 20 more damage.",30+,Sweets Relay,,,,,A3b,,,
A3b 020,Vanilluxe,Pokemon,Water,◇◇,Stage 2,,140,,https://img.game8.co/4214056/62e58e616a0ce00fad6d5e45b62c2b6f.png/show,Eevee Grove (A3b),Eevee,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531882,Water:Colorless,Flip 2 coins. This attack does 80 damage for each heads.,80x,Double Spin,,,,,A3b,,,
A3b 021,Alomomola,Pokemon,Water,◇,Basic,,110,,https://img.game8.co/4214051/df0fc7488b51e023d276337fdb35c69c.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531883,Water:Colorless 2,Your opponent's Active Pokemon is now Asleep.,50,Water Pulse,,,,,A3b,,,
A3b 022,Popplio,Pokemon,Water,◇,Basic,,70,,https://img.game8.co/4214053/1a4d86d6efb38ed8ddd395ce7262aa08.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531884,Water:Colorless,,30,Watering,,,,,A3b:A4b,,1.562% | 0.277% | 0% | 0%,
A3b 023,Brionne,Pokemon,Water,◇,Stage 1,,90,,https://img.game8.co/4205439/639a406edc166ac0a402ce734db4af84.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531885,Water:Colorless,,40,Water Gun,,,,,A3b:A4b,,1.562% | 0.277% | 0% | 0%,
A3b 024,Primarina ex,Pokemon,Water,◇◇◇◇,Stage 2,ex,180,,https://img.game8.co/4214992/0fce3d615d58ae863ffbb9ae3fe4774d.png/show,Eevee Grove (A3b),Eevee,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531886,Water,"If this Pokemon has at least 1 extra Water Energy attached, this attack does 40 more damage.",40+,Hydro Pump,Water 3,Heal 20 damage from this Pokemon.,100,Sparkling Aria,A3b:A4b,,0% | 0% | 0% | 1.333%,
A3b 025,Jolteon,Pokemon,Lightning,◇◇◇,Stage 1,,90,,https://img.game8.co/4214187/2526606a577eb856520b587454a7539e.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/530242,Lightning,"If this Pokemon evolved during this turn, this attack does 20 more damage.",40+,Beginning Bolt,,,,,A3b,,,
A3b 026,Joltik,Pokemon,Lightning,◇,Basic,,40,,https://img.game8.co/4214190/c412c2fd0ed36857a1fde8a242529e44.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531887,Lightning,"Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",10,Jolt,,,,,A3b,,,
A3b 027,Galvantula,Pokemon,Lightning,◇◇,Stage 1,,80,,https://img.game8.co/4214188/1ad5a0cd07a8f9dd0e32fbfe73e65140.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531888,Lightning 2,Discard all Energy attached to this Pokemon. Your opponent's Active Pokemon is now Paralyzed.,70,Electric Shock,,,,,A3b,,,
A3b 028,Espeon,Pokemon,Psychic,◇◇◇,Stage 1,,100,,https://img.game8.co/4214192/876f60850f9c78cfb2a2da88e0dbd430.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/530250,Psychic,This attack does 20 damage for each Energy attached to all of your opponent's Pokemon.,20x,Energy Crush,,,,,A3b,,,
A3b 029,Woobat,Pokemon,Psychic,◇,Basic,,60,,https://img.game8.co/4214191/6f436ae513ea94afe18d8c61f8599f7d.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531889,Psychic,,20,Gust,,,,,A3b,,,
A3b 030,Swoobat,Pokemon,Psychic,◇◇,Stage 1,,100,,https://img.game8.co/4214189/a8770ad347989f71a395ee55607ef508.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531890,Psychic,,40,Psyshot,,,,,A3b,,,
A3b 031,Swirlix,Pokemon,Psychic,◇,Basic,,60,,https://img.game8.co/4214216/8a5398bb5979fc9798deb0534341c562.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/530275,Colorless,"If 1 of your Pokemon used Sweets Relay during your last turn, this attack does 20 more damage.",10+,Sweets Relay,,,,,A3b:A4b,,1.562% | 0.277% | 0% | 0%,
A3b 032,Slurpuff,Pokemon,Psychic,◇◇,Stage 1,,120,,https://img.game8.co/4214218/9ca726a0e4728fcd450296c0b9fbda2e.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531891,Colorless 2,"If 1 of your Pokemon used Sweets Relay during your last turn, this attack does 60 more damage.",30+,Sweets Relay,,,,,A3b:A4b,,0% | 1.645% | 0% | 0%,
A3b 033,Sylveon,Pokemon,Psychic,◇◇◇,Stage 1,,90,,https://img.game8.co/4214219/39e53ec8cbec937475b01f6adbfa73c6.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531892,Psychic:Colorless,This attack does 30 more damage for each Evolution Pokemon on your Bench.,40+,Evoharmony,,,,,A3b,,,
A3b 034,Sylveon ex,Pokemon,Psychic,◇◇◇◇,Stage 1,ex,140,Happy Ribbon,https://img.game8.co/4214994/1f52b704ff5fb16dffe7163285bbf115.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531893,Psychic:Colorless,,70,Fairy Wind,,,,,A3b:A4b,,0% | 0% | 0% | 1.333%,
A3b 035,Mimikyu,Pokemon,Psychic,◇◇,Basic,,70,,https://img.game8.co/4205438/4d7be574fceceb62b496044f4cbd8c10.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531894,Psychic 2,"Flip a coin. If heads, choose 1 of your opponent's Active Pokemon's attacks and use it as this attack.",,Try to Imitate,,,,,A3b,,,
A3b 036,Milcery,Pokemon,Psychic,◇,Basic,,50,,https://img.game8.co/4214215/1c322c2109c2dc0e9d360f9a5d3d0288.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/530297,Colorless,"If 1 of your Pokemon used Sweets Relay during your last turn, this attack does 20 more damage.",10+,Sweets Relay,,,,,A3b:A4b,,1.562% | 0.277% | 0% | 0%,
A3b 037,Alcremie,Pokemon,Psychic,◇◇,Stage 1,,80,,https://img.game8.co/4214217/5aa4c6ab2cf2fc991b3fb0c485b5099f.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/530293,Colorless,This attack does 40 damage for each time your Pokemon used Sweets Relay during this game.,40x,Sweets Overload,,,,,A3b:A4b,,0% | 1.645% | 0% | 0%,
A3b 038,Barboach,Pokemon,Fighting,◇,Basic,,70,,https://img.game8.co/4214262/ff45e10697d517f6f8d12e085bda6b89.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531895,Fighting:Colorless,,30,Mud Shot,,,,,A3b,,,
A3b 039,Whiscash,Pokemon,Fighting,◇◇,Stage 1,,130,,https://img.game8.co/4214265/12312a0612393c4fbcd58c112aedeca5.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531896,Fighting:Colorless 3,This attack also does 10 damage to each of your Benched Pokemon.,130,Earthquake,,,,,A3b,,,
A3b 040,Mienfoo,Pokemon,Fighting,◇,Basic,,60,,https://img.game8.co/4214264/33c31e87eb91aba5157be7fb99e51566.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531897,Fighting,"Flip a coin. If tails, this attack does nothing.",40,Kick Shot,,,,,A3b,,,
A3b 041,Mienshao,Pokemon,Fighting,◇◇,Stage 1,,90,,https://img.game8.co/4214263/358b1c796cbc09aad12d313c3b1d2cbe.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531898,Fighting 2,,70,Low Kick,,,,,A3b,,,
A3b 042,Carbink,Pokemon,Fighting,◇,Basic,,80,,https://img.game8.co/4214266/1d67de36a70060649ea1c2ee3fc3daf7.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531899,Fighting:Colorless,"Flip a coin. If heads, during your opponent’s next turn, prevent all damage from—and effects of—attacks done to this Pokemon.",30,Hard Roll,,,,,A3b,,,
A3b 043,Umbreon,Pokemon,Darkness,◇◇◇,Stage 1,,100,,https://img.game8.co/4214417/d08fb6f948d5ed09efc19e490a85d574.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/530251,Darkness,"If the Defending Pokemon is a Basic Pokemon, it can't attack during your opponent's next turn.",40,Dark Binding,,,,,A3b:A4b,,0% | 0% | 1.266% | 0%,
A3b 044,Sableye,Pokemon,Darkness,◇,Basic,,70,,https://img.game8.co/4205440/1b2cc4801ffdf242149f1a5c88f9b816.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531900,Darkness,,30,Scratch,,,,,A3b,,,
A3b 045,Purrloin,Pokemon,Darkness,◇,Basic,,60,,https://img.game8.co/4214418/eed7ac8b45ada3b314a8bd39f2b55cdb.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531901,Darkness,Discard all Pokemon Tools from your opponent’s Active Pokemon.,,Playful Knockdown,,,,,A3b,,,
A3b 046,Liepard,Pokemon,Darkness,◇◇,Stage 1,,90,,https://img.game8.co/4214420/6a92eacf633040d48dc8cea4ac2929c4.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531902,Darkness 2,,70,Slashing Claw,,,,,A3b,,,
A3b 047,Mawile,Pokemon,Metal,◇,Basic,,70,,https://img.game8.co/4214415/c31adb717309a79d46550ea0ede14f7e.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531903,Metal:Colorless,"Flip a coin. If heads, your opponent’s Active Pokemon is now Paralyzed.",30,Powerful Vise,,,,,A3b,,,
A3b 048,Togedemaru,Pokemon,Metal,◇,Basic,,80,,https://img.game8.co/4214416/05480129f8421d2a7cb4cea40d795a5c.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531904,Metal 2,"During your opponent’s next turn, if this Pokemon is damaged by an attack, do 30 damage to the Attacking Pokemon.",30,Bristling Spikes,,,,,A3b,,,
A3b 049,Meltan,Pokemon,Metal,◇,Basic,,60,,https://img.game8.co/4214419/cdfeb27cd43ba37f0514a8d168f9da30.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531905,Metal,,20,Headbutt,,,,,A3b,,,
A3b 050,Melmetal,Pokemon,Metal,◇◇,Stage 1,,140,,https://img.game8.co/4214414/5b8b64a8aabebb243571ba71c066f6ec.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531906,Metal 3,,90,Mega Punch,,,,,A3b,,,
A3b 051,Dratini,Pokemon,Dragon,◇,Basic,,60,,https://img.game8.co/4214487/dc887ffc204c2bb177190a91a52d9b2b.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531907,Colorless,,20,Beat,,,,,A3b:A4b,,1.562% | 0.277% | 0% | 0%,
A3b 052,Dragonair,Pokemon,Dragon,◇,Stage 1,,90,,https://img.game8.co/4214485/e63746f94b91a757c8275ea95edfe244.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531908,Lightning:Water,,60,Waterfall,,,,,A3b:A4b,,1.562% | 0.277% | 0% | 0%,
A3b 053,Dragonite ex,Pokemon,Dragon,◇◇◇◇,Stage 2,ex,180,,https://img.game8.co/4214990/b7bc551ebed5c2e5f5c23b479fc7f2cb.png/show,Eevee Grove (A3b),Eevee,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531909,Colorless:Lightning:Water,"During your next turn, this Pokemon can’t attack.",180,Giga Impact,,,,,A3b:A4b,,0% | 0% | 0% | 1.333%,
A3b 054,Drampa,Pokemon,Dragon,◇◇,Basic,,100,,https://img.game8.co/4214486/962fab72386f9c8f052e5f084667df31.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531910,Colorless 2,"Flip a coin. If tails, this attack does nothing. If heads, your opponent’s Active Pokemon is now Paralyzed.",70,Dragon Breath,,,,,A3b,,,
A3b 055,Eevee,Pokemon,Colorless,◇,Basic,,60,,https://img.game8.co/4214607/31f5ef7b70a8eacdb6199fcaafb841c7.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531911,Colorless,Draw a card.,,Collect,,,,,A3b:A4b,,1.562% | 0.277% | 0% | 0%,
A3b 056,Eevee ex,Pokemon,Colorless,◇◇◇◇,Basic,ex,90,Veevee 'volve,https://img.game8.co/4214610/c7c9495ba03245afb04e375d115ca1b3.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/530215,Colorless,,30,Bite,,,,,A3b:A4b,,0% | 0% | 0% | 1.333%,
A3b 057,Snorlax ex,Pokemon,Colorless,◇◇◇◇,Basic,ex,160,Full-Mouth Manner,https://img.game8.co/4214612/e2e3db9c99b967f93eba3dd30d5bde5b.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531912,Colorless 4,This Pokemon is now Asleep.,130,Flop-Down Punch,,,,,A3b:A4b,,0% | 0% | 0% | 1.333%,
A3b 058,Aipom,Pokemon,Colorless,◇,Basic,,60,,https://img.game8.co/4214609/da8700d5571bfe7fbefbe902bd4ea432.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531913,Colorless,Flip 2 coins. This attack does 20 damage for each heads.,20x,Double Hit,,,,,A3b,,,
A3b 059,Ambipom,Pokemon,Colorless,◇◇,Stage 1,,90,Catching Tail,https://img.game8.co/4214608/024b42a4d12f3669fd537d023463d58b.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531914,Colorless 2,,50,Corkscrew Punch,,,,,A3b,,,
A3b 060,Chatot,Pokemon,Colorless,◇,Basic,,70,,https://img.game8.co/4214611/b10563207b079ae02b82f6dd3528c8bc.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531915,Colorless,Your opponent’s Active Pokemon is now Confused.,10,Tone-Deaf,,,,,A3b,,,
A3b 061,Audino,Pokemon,Colorless,◇,Basic,,90,,https://img.game8.co/4214636/6a1a84e300b033bd48e863903b163125.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531916,Colorless 2,This attack does 20 damage for each of your Benched Pokemon.,20x,Do the Wave,,,,,A3b,,,
A3b 062,Minccino,Pokemon,Colorless,◇,Basic,,70,,https://img.game8.co/4214638/ef4d1c6c37ff725113b83b3a396e5b0a.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531917,Colorless,,10,Pound,,,,,A3b,,,
A3b 063,Cinccino,Pokemon,Colorless,◇◇,Stage 1,,90,,https://img.game8.co/4214637/fc20a2797b826512f2d8418109b64aba.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531918,Colorless,,40,Slap,,,,,A3b,,,
A3b 064,Skwovet,Pokemon,Colorless,◇,Basic,,70,,https://img.game8.co/4214635/b48b228dec6a2744f069fa0e072a0897.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531919,Colorless 2,,30,Bite,,,,,A3b,,,
A3b 065,Greedent,Pokemon,Colorless,◇◇,Stage 1,,120,,https://img.game8.co/4214639/546363991073bcd454862e004694068a.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531920,Colorless 3,"If this Pokemon has a Pokemon Tool attached, this attack does 50 more damage.",50+,Enhanced Fang,,,,,A3b,,,
A3b 066,Eevee Bag,Trainer,Item,◇◇,Item,,,,https://img.game8.co/4214727/f28fcf279b8ac353367c2232aeebe443.png/show,Eevee Grove (A3b),Eevee,Item,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/530300,,,,,,,,,A3b:A4b,,0% | 1.645% | 0% | 0%,
A3b 067,Leftovers,Trainer,Pokemon Tool,◇◇,Pokemon Tool,,,,https://img.game8.co/4214724/ff06d5bd33d0417ed09e9bbaeb75821e.png/show,Eevee Grove (A3b),Eevee,Pokemon Tool,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531967,,,,,,,,,A3b,,,
A3b 068,Hau,Trainer,Supporter,◇◇,Supporter,,,,https://img.game8.co/4214726/9241ef122c34a4d60d404718a0736be0.png/show,Eevee Grove (A3b),Eevee,Supporter,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531966,,,,,,,,,A3b,,,
A3b 069,Penny,Trainer,Supporter,◇◇,Supporter,,,,https://img.game8.co/4214723/012e77c42b0e4492ff70455825740032.png/show,Eevee Grove (A3b),Eevee,Supporter,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/530299,,,,,,,,,A3b,,,
A3b 070,Leafeon,Pokemon,Grass,☆,Stage 1,,90,,https://img.game8.co/4214725/89c28e65ad7517ec5b9467205b2a4c37.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/530303,Colorless,This attack does 20 more damage for each Grass Energy attached to this Pokemon.,10+,Leaf Blast,,,,,A3b,,,
A3b 071,Flareon,Pokemon,Fire,☆,Stage 1,,110,,https://img.game8.co/4214742/6cf4e8741e277dfa737cc850fe3a85dd.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531921,Fire:Colorless,Take a Fire Energy from your Energy Zone and attach it to 1 of your Benched Pokemon.,40,Assisting Heater,,,,,A3b,,,
A3b 072,Vaporeon,Pokemon,Water,☆,Stage 1,,120,,https://img.game8.co/4214743/bd05a32321a7908b87d5edca84019ec5.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531922,Water:Colorless 2,"Flip a coin until you get tails. For each heads, discard a random Energy from your opponent's Active Pokemon.",70,Hyper Whirlpool,,,,,A3b,,,
A3b 073,Glaceon,Pokemon,Water,☆,Stage 1,,100,,https://img.game8.co/4214746/28513748dd2e287dec33a707a82cc8d9.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531923,Water 2,This attack does 50 damage to 1 of your opponent's Pokemon.,,Ice Blade,,,,,A3b,,,
A3b 074,Jolteon,Pokemon,Lightning,☆,Stage 1,,90,,https://img.game8.co/4215048/2075b986f28b76df9f1ab75e2c7c3d7c.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531924,Lightning,"If this Pokemon evolved during this turn, this attack does 20 more damage.",40+,Beginning Bolt,,,,,A3b,,,
A3b 075,Espeon,Pokemon,Psychic,☆,Stage 1,,100,,https://img.game8.co/4214744/132e3ed4536bf922d8c2ce8422db551f.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531925,Psychic,This attack does 20 damage for each Energy attached to all of your opponent's Pokemon.,20x,Energy Crush,,,,,A3b,,,
A3b 076,Sylveon,Pokemon,Psychic,☆,Stage 1,,90,,https://img.game8.co/4214991/7640e79d20b93481d76f68312752023f.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531926,Psychic:Colorless,This attack does 30 more damage for each Evolution Pokemon on your Bench.,40+,Evoharmony,,,,,A3b,,,
A3b 077,Umbreon,Pokemon,Darkness,☆,Stage 1,,100,,https://img.game8.co/4215140/0ea8855c35aec4fe31a4d710d388e659.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531927,Darkness,"If the Defending Pokemon is a Basic Pokemon, it can't attack during your opponent's next turn.",40,Dark Binding,,,,,A3b,,,
A3b 078,Eevee,Pokemon,Colorless,☆,Basic,,60,,https://img.game8.co/4214745/2545d368f013d43f027be040f4155b44.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531928,Colorless,Draw a card.,,Collect,,,,,A3b,,,
A3b 079,Flareon ex,Pokemon,Fire,☆☆,Stage 1,ex,150,Combust,https://img.game8.co/4215142/90901307812e0fcf70e87b792711770a.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531929,Fire 2:Colorless,Discard 2 Fire Energy from this Pokemon.,130,Fire Spin,,,,,A3b,,,
A3b 080,Primarina ex,Pokemon,Water,☆☆,Stage 2,ex,180,,https://img.game8.co/4214895/3e96e438d59dc2c6b8e8e3859557960a.png/show,Eevee Grove (A3b),Eevee,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531930,Water,"If this Pokemon has at least 1 extra Water Energy attached, this attack does 40 more damage.",40+,Hydro Pump,Water 3,Heal 20 damage from this Pokemon.,100,Sparkling Aria,A3b,,,
A3b 081,Sylveon ex,Pokemon,Psychic,☆☆,Stage 1,ex,140,Happy Ribbon,https://img.game8.co/4215051/082e9c1b16d0bac27f4d69313b1e3072.png/show,Eevee Grove (A3b),Eevee,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/530271,Psychic:Colorless,,70,Fairy Wind,,,,,A3b,,,
A3b 082,Dragonite ex,Pokemon,Dragon,☆☆,Stage 2,ex,180,,https://img.game8.co/4215320/0e7d6f44cfe5bd54865541c3530c69af.png/show,Eevee Grove (A3b),Eevee,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531931,Colorless:Lightning:Water,"During your next turn, this Pokemon can’t attack.",180,Giga Impact,,,,,A3b,,,
A3b 083,Eevee ex,Pokemon,Colorless,☆☆,Basic,ex,90,Veevee 'volve,https://img.game8.co/4215141/8e0e84884853d44d8b55024ab493c5d2.png/show,Eevee Grove (A3b),Eevee,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/531932,Colorless,,30,Bite,,,,,A3b,,,
